Index,Week,Customer,Product,Qty,Money
2191,20,"Schuppe, Homenick and Labadie",Mousse,40,1400
2192,20,"Schuppe, Homenick and Labadie",Dry,39,1560
2193,20,"Schowalter, Halvorson and Bechtelar",Dry,25,1000
2194,20,"Schowalter, Halvorson and Bechtelar",Conditioner,30,1800
2195,20,"Schowalter, Halvorson and Bechtelar",Shampoo,61,3050
2196,20,"Bailey, Bergnaum and Sanford",Dry,448,17920
2197,20,"Bailey, Bergnaum and Sanford",Gel,177,5310
2198,20,"Bailey, Bergnaum and Sanford",Conditioner,208,12480
2199,20,"Wintheiser, Witting and Fay",Mousse,47,1645
2200,20,"Wintheiser, Witting and Fay",Conditioner,72,4320
2201,20,"Wintheiser, Witting and Fay",Dry,45,1800
2202,20,Mann Inc,Dry,81,3240
2203,20,Mann Inc,Conditioner,9,540
2204,20,Mann Inc,Gel,21,630
2205,20,Lockman-Marquardt,Mousse,95,3325
2206,20,Lockman-Marquardt,Gel,29,870
2207,20,Lockman-Marquardt,Dry,64,2560
2208,20,Corwin Ltd,Shampoo,72,3600
2209,20,Corwin Ltd,Gel,681,20430
2210,20,Corwin Ltd,Mousse,597,20895
2211,20,Bradtke Inc,Conditioner,46,2760
2212,20,Bradtke Inc,Shampoo,58,2900
2213,20,Bradtke Inc,Dry,25,1000
2214,20,Marks Ltd,Dry,157,6280
2215,20,Marks Ltd,Mousse,195,6825
2216,20,Marks Ltd,Conditioner,18,1080
2217,20,Harvey-Baumbach,Shampoo,72,3600
2218,20,Harvey-Baumbach,Mousse,598,20930
2219,20,Harvey-Baumbach,Gel,693,20790
2220,20,King Group,Mousse,111,3885
2221,20,King Group,Conditioner,13,780
2222,20,King Group,Dry,75,3000
2223,20,Hintz-Mohr,Shampoo,290,14500
2224,20,Hintz-Mohr,Mousse,155,5425
2225,20,Hintz-Mohr,Conditioner,202,12120
2226,20,"Schroeder, Crist and Medhurst",Dry,167,6680
2227,20,"Schroeder, Crist and Medhurst",Shampoo,81,4050
2228,20,"Schroeder, Crist and Medhurst",Mousse,236,8260
2229,20,Shanahan-Aufderhar,Gel,107,3210
2230,20,Shanahan-Aufderhar,Mousse,107,3745
2231,20,Shanahan-Aufderhar,Dry,15,600
2232,20,Beier Inc,Gel,677,20310
2233,20,Beier Inc,Shampoo,73,3650
2234,20,Beier Inc,Mousse,583,20405
2235,20,Schuppe LLC,Mousse,27,945
2236,20,Schuppe LLC,Shampoo,40,2000
2237,20,Schuppe LLC,Conditioner,28,1680
2238,20,Spinka PLC,Conditioner,18,1080
2239,20,Spinka PLC,Dry,159,6360
2240,20,Spinka PLC,Shampoo,24,1200
2241,20,Predovic LLC,Conditioner,74,4440
2242,20,Predovic LLC,Dry,35,1400
2243,20,Predovic LLC,Shampoo,101,5050
2244,20,Tremblay and Sons,Shampoo,37,1850
2245,20,Tremblay and Sons,Conditioner,60,3600
2246,20,Tremblay and Sons,Mousse,208,7280
2247,20,Hoppe Ltd,Shampoo,112,5600
2248,20,Hoppe Ltd,Gel,58,1740
2249,20,Hoppe Ltd,Mousse,55,1925
2250,20,West Inc,Shampoo,10,500
2251,20,West Inc,Mousse,102,3570
2252,20,West Inc,Conditioner,9,540
2253,20,Becker-McGlynn,Gel,675,20250
2254,20,Becker-McGlynn,Conditioner,63,3780
2255,20,Becker-McGlynn,Dry,435,17400
2256,20,Mertz LLC,Mousse,198,6930
2257,20,Mertz LLC,Dry,40,1600
2258,20,Mertz LLC,Shampoo,17,850
2259,20,Zieme-Kiehn,Shampoo,16,800
2260,20,Zieme-Kiehn,Gel,228,6840
2261,20,Zieme-Kiehn,Conditioner,60,3600
2262,20,"Luettgen, Mraz and Barrows",Gel,698,20940
2263,20,"Luettgen, Mraz and Barrows",Dry,459,18360
2264,20,"Luettgen, Mraz and Barrows",Mousse,585,20475
2265,20,Treutel Inc,Conditioner,60,3600
2266,20,Treutel Inc,Shampoo,101,5050
2267,20,Treutel Inc,Gel,221,6630
2268,20,Kuvalis-O'Keefe,Mousse,48,1680
2269,20,Kuvalis-O'Keefe,Shampoo,114,5700
2270,20,Kuvalis-O'Keefe,Dry,36,1440
2271,20,Casper Ltd,Gel,201,6030
2272,20,Casper Ltd,Conditioner,19,1140
2273,20,Casper Ltd,Mousse,217,7595
2274,20,"Ullrich, Friesen and Heathcote",Dry,61,2440
2275,20,"Ullrich, Friesen and Heathcote",Conditioner,10,600
2276,20,"Ullrich, Friesen and Heathcote",Gel,28,840
2277,20,Feeney-Smith,Mousse,34,1190
2278,20,Feeney-Smith,Shampoo,59,2950
2279,20,Feeney-Smith,Conditioner,28,1680
2280,20,Jacobs-Pacocha,Shampoo,97,4850
2281,20,Jacobs-Pacocha,Mousse,212,7420
2282,20,Jacobs-Pacocha,Conditioner,23,1380
2283,20,Ondricka Ltd,Gel,207,6210
2284,20,Ondricka Ltd,Conditioner,20,1200
2285,20,Ondricka Ltd,Mousse,214,7490
2286,20,Hermiston Inc,Dry,485,19400
2287,20,Hermiston Inc,Gel,154,4620
2288,20,Hermiston Inc,Conditioner,209,12540
2289,20,"King, Schneider and Kuphal",Dry,78,3120
2290,20,"King, Schneider and Kuphal",Shampoo,13,650
2291,20,"King, Schneider and Kuphal",Gel,115,3450
2292,20,Thiel-Wilderman,Shampoo,80,4000
2293,20,Thiel-Wilderman,Mousse,567,19845
2294,20,Thiel-Wilderman,Dry,120,4800
2295,20,Glover Group,Shampoo,23,1150
2296,20,Glover Group,Gel,201,6030
2297,20,Glover Group,Mousse,207,7245
2298,20,Hand-Schoen,Dry,107,4280
2299,20,Hand-Schoen,Gel,665,19950
2300,20,Hand-Schoen,Mousse,148,5180
2301,20,Orn Ltd,Conditioner,51,3060
2302,20,Orn Ltd,Gel,190,5700
2303,20,Orn Ltd,Mousse,629,22015
2304,20,"Swift, Yost and Stoltenberg",Conditioner,69,4140
2305,20,"Swift, Yost and Stoltenberg",Shampoo,22,1100
2306,20,"Swift, Yost and Stoltenberg",Dry,39,1560
2307,20,Bauch PLC,Dry,169,6760
2308,20,Bauch PLC,Mousse,52,1820
2309,20,Bauch PLC,Shampoo,91,4550
2310,20,Goodwin-Purdy,Conditioner,224,13440
2311,20,Goodwin-Purdy,Dry,439,17560
2312,20,Goodwin-Purdy,Gel,198,5940
2313,20,Kassulke Ltd,Mousse,26,910
2314,20,Kassulke Ltd,Gel,28,840
2315,20,Kassulke Ltd,Shampoo,67,3350
2316,20,"Dach, Berge and Lebsack",Gel,224,6720
2317,20,"Dach, Berge and Lebsack",Dry,34,1360
2318,20,"Dach, Berge and Lebsack",Shampoo,27,1350
2319,20,"Hoppe, Wuckert and Moore",Conditioner,7,420
2320,20,"Hoppe, Wuckert and Moore",Dry,62,2480
2321,20,"Hoppe, Wuckert and Moore",Shampoo,58,2900
2322,20,Gottlieb-Bahringer,Conditioner,35,2100
2323,20,Gottlieb-Bahringer,Gel,102,3060
2324,20,Gottlieb-Bahringer,Shampoo,13,650
2325,20,Leuschke-Bahringer,Dry,147,5880
2326,20,Leuschke-Bahringer,Shampoo,25,1250
2327,20,Leuschke-Bahringer,Mousse,169,5915
2328,20,Brakus-Langosh,Conditioner,194,11640
2329,20,Brakus-Langosh,Shampoo,312,15600
2330,20,Brakus-Langosh,Mousse,164,5740
2331,20,Green-Schoen,Dry,40,1600
2332,20,Green-Schoen,Gel,217,6510
2333,20,Green-Schoen,Shampoo,81,4050
2334,20,"Thompson, Schmeler and Emard",Dry,482,19280
2335,20,"Thompson, Schmeler and Emard",Conditioner,204,12240
2336,20,"Thompson, Schmeler and Emard",Mousse,155,5425
2337,20,Marvin Inc,Shampoo,16,800
2338,20,Marvin Inc,Conditioner,11,660
2339,20,Marvin Inc,Mousse,93,3255
2340,20,Schimmel Inc,Shampoo,310,15500
2341,20,Schimmel Inc,Mousse,151,5285
2342,20,Schimmel Inc,Gel,179,5370
2343,20,Schaden Inc,Dry,59,2360
2344,20,Schaden Inc,Shampoo,54,2700
2345,20,Schaden Inc,Conditioner,9,540
2346,20,Ritchie-Kunze,Mousse,634,22190
2347,20,Ritchie-Kunze,Shampoo,329,16450
2348,20,Ritchie-Kunze,Conditioner,42,2520
2349,20,"Schowalter, Casper and Moen",Dry,81,3240
2350,20,"Schowalter, Casper and Moen",Mousse,95,3325
2351,20,"Schowalter, Casper and Moen",Conditioner,5,300
2352,20,Douglas PLC,Mousse,219,7665
2353,20,Douglas PLC,Conditioner,14,840
2354,20,Douglas PLC,Shampoo,16,800
2355,20,"Hauck, Stark and Denesik",Conditioner,53,3180
2356,20,"Hauck, Stark and Denesik",Mousse,592,20720
2357,20,"Hauck, Stark and Denesik",Shampoo,339,16950
2358,20,McClure-Howe,Shampoo,20,1000
2359,20,McClure-Howe,Conditioner,3,180
2360,20,McClure-Howe,Gel,134,4020
2361,20,"Hackett, Rippin and Wiza",Conditioner,46,2760
2362,20,"Hackett, Rippin and Wiza",Shampoo,80,4000
2363,20,"Hackett, Rippin and Wiza",Gel,32,960
2364,20,Harvey-Daugherty,Dry,456,18240
2365,20,Harvey-Daugherty,Mousse,127,4445
2366,20,Harvey-Daugherty,Conditioner,214,12840
2367,20,Hyatt-Ullrich,Mousse,34,1190
2368,20,Hyatt-Ullrich,Conditioner,34,2040
2369,20,Hyatt-Ullrich,Shampoo,53,2650
2370,20,"White, Fay and Kertzmann",Dry,77,3080
2371,20,"White, Fay and Kertzmann",Conditioner,9,540
2372,20,"White, Fay and Kertzmann",Gel,113,3390
2373,20,Powlowski-Kovacek,Conditioner,33,1980
2374,20,Powlowski-Kovacek,Shampoo,52,2600
2375,20,Powlowski-Kovacek,Dry,73,2920
2376,20,"Parker, Runte and Treutel",Conditioner,46,2760
2377,20,"Parker, Runte and Treutel",Gel,159,4770
2378,20,"Parker, Runte and Treutel",Mousse,607,21245
2379,20,Gleason Group,Gel,656,19680
2380,20,Gleason Group,Dry,469,18760
2381,20,Gleason Group,Shampoo,93,4650
2382,20,"Lynch, Feil and Bednar",Gel,223,6690
2383,20,"Lynch, Feil and Bednar",Shampoo,99,4950
2384,20,"Lynch, Feil and Bednar",Mousse,40,1400
2385,20,Johnston-Paucek,Mousse,176,6160
2386,20,Johnston-Paucek,Dry,454,18160
2387,20,Johnston-Paucek,Shampoo,291,14550
2388,20,Dach Group,Shampoo,95,4750
2389,20,Dach Group,Gel,220,6600
2390,20,Dach Group,Conditioner,78,4680
2391,20,Rutherford-Hammes,Dry,72,2880
2392,20,Rutherford-Hammes,Conditioner,31,1860
2393,20,Rutherford-Hammes,Shampoo,44,2200
2394,20,"Bogan, Upton and Schoen",Gel,620,18600
2395,20,"Bogan, Upton and Schoen",Conditioner,48,2880
2396,20,"Bogan, Upton and Schoen",Dry,456,18240
2397,20,"Gibson, Runolfsson and Gutmann",Gel,185,5550
2398,20,"Gibson, Runolfsson and Gutmann",Dry,480,19200
2399,20,"Gibson, Runolfsson and Gutmann",Conditioner,190,11400
2400,21,Jewess PLC,Mousse,165,5775
2401,21,Jewess PLC,Gel,157,4710
2402,21,Jewess PLC,Conditioner,203,12180
2403,21,Reynolds-Ortiz,Gel,229,6870
2404,21,Reynolds-Ortiz,Shampoo,17,850
2405,21,Reynolds-Ortiz,Dry,36,1440
2406,21,"Franecki, Osinski and Ferry",Shampoo,72,3600
2407,21,"Franecki, Osinski and Ferry",Gel,715,21450
2408,21,"Franecki, Osinski and Ferry",Conditioner,216,12960
2409,21,Purdy-Tillman,Shampoo,61,3050
2410,21,Purdy-Tillman,Dry,76,3040
2411,21,Purdy-Tillman,Gel,39,1170
2412,21,Haag-Sanford,Shampoo,20,1000
2413,21,Haag-Sanford,Conditioner,16,960
2414,21,Haag-Sanford,Dry,141,5640
2415,21,McDermott Ltd,Dry,69,2760
2416,21,McDermott Ltd,Conditioner,5,300
2417,21,McDermott Ltd,Shampoo,44,2200
2418,21,Howell-Champlin,Mousse,595,20825
2419,21,Howell-Champlin,Gel,167,5010
2420,21,Howell-Champlin,Conditioner,48,2880
2421,21,Schmitt-Legros,Dry,155,6200
2422,21,Schmitt-Legros,Gel,67,2010
2423,21,Schmitt-Legros,Mousse,58,2030
2424,21,"Zboncak, Labadie and West",Gel,29,870
2425,21,"Zboncak, Labadie and West",Mousse,26,910
2426,21,"Zboncak, Labadie and West",Shampoo,51,2550
2427,21,Dach-White,Dry,161,6440
2428,21,Dach-White,Conditioner,20,1200
2429,21,Dach-White,Gel,64,1920
2430,21,Lueilwitz and Sons,Conditioner,18,1080
2431,21,Lueilwitz and Sons,Gel,209,6270
2432,21,Lueilwitz and Sons,Dry,160,6400
2433,21,Jacobi PLC,Mousse,78,2730
2434,21,Jacobi PLC,Conditioner,22,1320
2435,21,Jacobi PLC,Shampoo,10,500
2436,21,"Ruecker, Bashirian and Moen",Conditioner,39,2340
2437,21,"Ruecker, Bashirian and Moen",Gel,108,3240
2438,21,"Ruecker, Bashirian and Moen",Shampoo,54,2700
2439,21,Bayer Inc,Mousse,564,19740
2440,21,Bayer Inc,Shampoo,283,14150
2441,21,Bayer Inc,Conditioner,48,2880
2442,21,"Johnston, Feeney and Collier",Mousse,43,1505
2443,21,"Johnston, Feeney and Collier",Gel,68,2040
2444,21,"Johnston, Feeney and Collier",Dry,135,5400
2445,21,Simonis Ltd,Mousse,27,945
2446,21,Simonis Ltd,Conditioner,37,2220
2447,21,Simonis Ltd,Shampoo,45,2250
2448,21,Schowalter-Dooley,Conditioner,13,780
2449,21,Schowalter-Dooley,Mousse,81,2835
2450,21,Schowalter-Dooley,Dry,79,3160
2451,21,Fritsch Inc,Shampoo,67,3350
2452,21,Fritsch Inc,Dry,482,19280
2453,21,Fritsch Inc,Gel,653,19590
2454,21,Howe-Koepp,Gel,172,5160
2455,21,Howe-Koepp,Conditioner,47,2820
2456,21,Howe-Koepp,Mousse,576,20160
2457,21,Little LLC,Shampoo,82,4100
2458,21,Little LLC,Dry,32,1280
2459,21,Little LLC,Gel,201,6030
2460,21,"Gislason, Kuhic and Leffler",Shampoo,92,4600
2461,21,"Gislason, Kuhic and Leffler",Mousse,617,21595
2462,21,"Gislason, Kuhic and Leffler",Conditioner,225,13500
2463,21,Ortiz-McGlynn,Dry,147,5880
2464,21,Ortiz-McGlynn,Mousse,205,7175
2465,21,Ortiz-McGlynn,Conditioner,20,1200
2466,21,Kuhic-Barton,Shampoo,295,14750
2467,21,Kuhic-Barton,Gel,164,4920
2468,21,Kuhic-Barton,Conditioner,51,3060
2469,21,"Upton, Cronin and Hermiston",Dry,154,6160
2470,21,"Upton, Cronin and Hermiston",Mousse,63,2205
2471,21,"Upton, Cronin and Hermiston",Conditioner,72,4320
2472,21,Bergstrom-Reynolds,Gel,727,21810
2473,21,Bergstrom-Reynolds,Mousse,570,19950
2474,21,Bergstrom-Reynolds,Dry,446,17840
2475,21,Jerde PLC,Mousse,233,8155
2476,21,Jerde PLC,Dry,40,1600
2477,21,Jerde PLC,Conditioner,73,4380
2478,21,Fahey PLC,Mousse,133,4655
2479,21,Fahey PLC,Shampoo,275,13750
2480,21,Fahey PLC,Conditioner,195,11700
2481,21,Feeney LLC,Shampoo,23,1150
2482,21,Feeney LLC,Gel,131,3930
2483,21,Feeney LLC,Conditioner,9,540
2484,21,Goldner and Sons,Shampoo,97,4850
2485,21,Goldner and Sons,Mousse,196,6860
2486,21,Goldner and Sons,Conditioner,15,900
2487,21,Flatley Group,Dry,84,3360
2488,21,Flatley Group,Conditioner,9,540
2489,21,Flatley Group,Shampoo,50,2500
2490,21,"Schuppe, Homenick and Labadie",Shampoo,121,6050
2491,21,"Schuppe, Homenick and Labadie",Mousse,54,1890
2492,21,"Schuppe, Homenick and Labadie",Dry,43,1720
2493,21,"Schowalter, Halvorson and Bechtelar",Dry,24,960
2494,21,"Schowalter, Halvorson and Bechtelar",Conditioner,39,2340
2495,21,"Schowalter, Halvorson and Bechtelar",Shampoo,43,2150
2496,21,"Bailey, Bergnaum and Sanford",Dry,444,17760
2497,21,"Bailey, Bergnaum and Sanford",Gel,184,5520
2498,21,"Bailey, Bergnaum and Sanford",Conditioner,192,11520
2499,21,"Wintheiser, Witting and Fay",Mousse,42,1470
2500,21,"Wintheiser, Witting and Fay",Conditioner,66,3960
2501,21,"Wintheiser, Witting and Fay",Dry,44,1760
2502,21,Mann Inc,Dry,77,3080
2503,21,Mann Inc,Conditioner,6,360
2504,21,Mann Inc,Gel,30,900
2505,21,Lockman-Marquardt,Mousse,102,3570
2506,21,Lockman-Marquardt,Gel,30,900
2507,21,Lockman-Marquardt,Dry,91,3640
2508,21,Corwin Ltd,Shampoo,70,3500
2509,21,Corwin Ltd,Gel,700,21000
2510,21,Corwin Ltd,Mousse,619,21665
2511,21,Bradtke Inc,Conditioner,34,2040
2512,21,Bradtke Inc,Shampoo,39,1950
2513,21,Bradtke Inc,Dry,21,840
2514,21,Marks Ltd,Dry,130,5200
2515,21,Marks Ltd,Mousse,204,7140
2516,21,Marks Ltd,Conditioner,13,780
2517,21,Harvey-Baumbach,Shampoo,78,3900
2518,21,Harvey-Baumbach,Mousse,612,21420
2519,21,Harvey-Baumbach,Gel,705,21150
2520,21,King Group,Mousse,94,3290
2521,21,King Group,Conditioner,12,720
2522,21,King Group,Dry,91,3640
2523,21,Hintz-Mohr,Shampoo,308,15400
2524,21,Hintz-Mohr,Mousse,148,5180
2525,21,Hintz-Mohr,Conditioner,198,11880
2526,21,"Schroeder, Crist and Medhurst",Dry,140,5600
2527,21,"Schroeder, Crist and Medhurst",Shampoo,103,5150
2528,21,"Schroeder, Crist and Medhurst",Mousse,203,7105
2529,21,Shanahan-Aufderhar,Gel,125,3750
2530,21,Shanahan-Aufderhar,Mousse,96,3360
2531,21,Shanahan-Aufderhar,Dry,19,760
2532,21,Beier Inc,Gel,695,20850
2533,21,Beier Inc,Shampoo,73,3650
2534,21,Beier Inc,Mousse,580,20300
2535,21,Schuppe LLC,Mousse,29,1015
2536,21,Schuppe LLC,Shampoo,56,2800
2537,21,Schuppe LLC,Conditioner,31,1860
2538,21,Spinka PLC,Conditioner,11,660
2539,21,Spinka PLC,Dry,150,6000
2540,21,Spinka PLC,Shampoo,22,1100
2541,21,Predovic LLC,Conditioner,55,3300
2542,21,Predovic LLC,Dry,49,1960
2543,21,Predovic LLC,Shampoo,102,5100
2544,21,Tremblay and Sons,Shampoo,17,850
2545,21,Tremblay and Sons,Conditioner,79,4740
2546,21,Tremblay and Sons,Mousse,213,7455
2547,21,Hoppe Ltd,Shampoo,99,4950
2548,21,Hoppe Ltd,Gel,62,1860
2549,21,Hoppe Ltd,Mousse,46,1610
2550,21,West Inc,Shampoo,14,700
2551,21,West Inc,Mousse,109,3815
2552,21,West Inc,Conditioner,10,600
2553,21,Becker-McGlynn,Gel,704,21120
2554,21,Becker-McGlynn,Conditioner,61,3660
2555,21,Becker-McGlynn,Dry,481,19240
2556,21,Mertz LLC,Mousse,184,6440
2557,21,Mertz LLC,Dry,31,1240
2558,21,Mertz LLC,Shampoo,24,1200
2559,21,Zieme-Kiehn,Shampoo,24,1200
2560,21,Zieme-Kiehn,Gel,237,7110
2561,21,Zieme-Kiehn,Conditioner,80,4800
2562,21,"Luettgen, Mraz and Barrows",Gel,709,21270
2563,21,"Luettgen, Mraz and Barrows",Dry,462,18480
2564,21,"Luettgen, Mraz and Barrows",Mousse,577,20195
2565,21,Treutel Inc,Conditioner,69,4140
2566,21,Treutel Inc,Shampoo,111,5550
2567,21,Treutel Inc,Gel,205,6150
2568,21,Kuvalis-O'Keefe,Mousse,40,1400
2569,21,Kuvalis-O'Keefe,Shampoo,106,5300
2570,21,Kuvalis-O'Keefe,Dry,40,1600
2571,21,Casper Ltd,Gel,227,6810
2572,21,Casper Ltd,Conditioner,18,1080
2573,21,Casper Ltd,Mousse,205,7175
2574,21,"Ullrich, Friesen and Heathcote",Dry,61,2440
2575,21,"Ullrich, Friesen and Heathcote",Conditioner,8,480
2576,21,"Ullrich, Friesen and Heathcote",Gel,21,630
2577,21,Feeney-Smith,Mousse,27,945
2578,21,Feeney-Smith,Shampoo,70,3500
2579,21,Feeney-Smith,Conditioner,30,1800
2580,21,Jacobs-Pacocha,Shampoo,110,5500
2581,21,Jacobs-Pacocha,Mousse,212,7420
2582,21,Jacobs-Pacocha,Conditioner,16,960
2583,21,Ondricka Ltd,Gel,250,7500
2584,21,Ondricka Ltd,Conditioner,15,900
2585,21,Ondricka Ltd,Mousse,216,7560
2586,21,Hermiston Inc,Dry,456,18240
2587,21,Hermiston Inc,Gel,163,4890
2588,21,Hermiston Inc,Conditioner,217,13020
2589,21,"King, Schneider and Kuphal",Dry,84,3360
2590,21,"King, Schneider and Kuphal",Shampoo,9,450
2591,21,"King, Schneider and Kuphal",Gel,128,3840
2592,21,Thiel-Wilderman,Shampoo,88,4400
2593,21,Thiel-Wilderman,Mousse,604,21140
2594,21,Thiel-Wilderman,Dry,98,3920
2595,21,Glover Group,Shampoo,23,1150
2596,21,Glover Group,Gel,228,6840
2597,21,Glover Group,Mousse,183,6405
2598,21,Hand-Schoen,Dry,127,5080
2599,21,Hand-Schoen,Gel,678,20340
2600,21,Hand-Schoen,Mousse,153,5355
2601,21,Orn Ltd,Conditioner,42,2520
2602,21,Orn Ltd,Gel,186,5580
2603,21,Orn Ltd,Mousse,571,19985
2604,21,"Swift, Yost and Stoltenberg",Conditioner,61,3660
2605,21,"Swift, Yost and Stoltenberg",Shampoo,28,1400
2606,21,"Swift, Yost and Stoltenberg",Dry,26,1040
2607,21,Bauch PLC,Dry,161,6440
2608,21,Bauch PLC,Mousse,58,2030
2609,21,Bauch PLC,Shampoo,92,4600
2610,21,Goodwin-Purdy,Conditioner,206,12360
2611,21,Goodwin-Purdy,Dry,456,18240
2612,21,Goodwin-Purdy,Gel,208,6240
2613,21,Kassulke Ltd,Mousse,22,770
2614,21,Kassulke Ltd,Gel,27,810
2615,21,Kassulke Ltd,Shampoo,56,2800
2616,21,"Dach, Berge and Lebsack",Gel,234,7020
2617,21,"Dach, Berge and Lebsack",Dry,39,1560
2618,21,"Dach, Berge and Lebsack",Shampoo,24,1200
2619,21,"Hoppe, Wuckert and Moore",Conditioner,13,780
2620,21,"Hoppe, Wuckert and Moore",Dry,63,2520
2621,21,"Hoppe, Wuckert and Moore",Shampoo,49,2450
2622,21,Gottlieb-Bahringer,Conditioner,31,1860
2623,21,Gottlieb-Bahringer,Gel,116,3480
2624,21,Gottlieb-Bahringer,Shampoo,8,400
2625,21,Leuschke-Bahringer,Dry,148,5920
2626,21,Leuschke-Bahringer,Shampoo,23,1150
2627,21,Leuschke-Bahringer,Mousse,195,6825
2628,21,Brakus-Langosh,Conditioner,204,12240
2629,21,Brakus-Langosh,Shampoo,315,15750
2630,21,Brakus-Langosh,Mousse,134,4690
2631,21,Green-Schoen,Dry,34,1360
2632,21,Green-Schoen,Gel,214,6420
2633,21,Green-Schoen,Shampoo,106,5300
2634,21,"Thompson, Schmeler and Emard",Dry,462,18480
2635,21,"Thompson, Schmeler and Emard",Conditioner,201,12060
2636,21,"Thompson, Schmeler and Emard",Mousse,151,5285
2637,21,Marvin Inc,Shampoo,7,350
2638,21,Marvin Inc,Conditioner,2,120
2639,21,Marvin Inc,Mousse,85,2975
2640,21,Schimmel Inc,Shampoo,317,15850
2641,21,Schimmel Inc,Mousse,144,5040
2642,21,Schimmel Inc,Gel,158,4740
2643,21,Schaden Inc,Dry,73,2920
2644,21,Schaden Inc,Shampoo,53,2650
2645,21,Schaden Inc,Conditioner,7,420
2646,21,Ritchie-Kunze,Mousse,603,21105
2647,21,Ritchie-Kunze,Shampoo,304,15200
2648,21,Ritchie-Kunze,Conditioner,61,3660
2649,21,"Schowalter, Casper and Moen",Dry,76,3040
2650,21,"Schowalter, Casper and Moen",Mousse,109,3815
2651,21,"Schowalter, Casper and Moen",Conditioner,11,660
2652,21,Douglas PLC,Mousse,216,7560
2653,21,Douglas PLC,Conditioner,15,900
2654,21,Douglas PLC,Shampoo,26,1300
2655,21,"Hauck, Stark and Denesik",Conditioner,41,2460
2656,21,"Hauck, Stark and Denesik",Mousse,605,21175
2657,21,"Hauck, Stark and Denesik",Shampoo,304,15200
2658,21,McClure-Howe,Shampoo,9,450
2659,21,McClure-Howe,Conditioner,9,540
2660,21,McClure-Howe,Gel,116,3480
2661,21,"Hackett, Rippin and Wiza",Conditioner,28,1680
2662,21,"Hackett, Rippin and Wiza",Shampoo,46,2300
2663,21,"Hackett, Rippin and Wiza",Gel,32,960
2664,21,Harvey-Daugherty,Dry,431,17240
2665,21,Harvey-Daugherty,Mousse,164,5740
2666,21,Harvey-Daugherty,Conditioner,212,12720
2667,21,Hyatt-Ullrich,Mousse,15,525
2668,21,Hyatt-Ullrich,Conditioner,40,2400
2669,21,Hyatt-Ullrich,Shampoo,54,2700
2670,21,"White, Fay and Kertzmann",Dry,86,3440
2671,21,"White, Fay and Kertzmann",Conditioner,7,420
2672,21,"White, Fay and Kertzmann",Gel,91,2730
2673,21,Powlowski-Kovacek,Conditioner,29,1740
2674,21,Powlowski-Kovacek,Shampoo,42,2100
2675,21,Powlowski-Kovacek,Dry,71,2840
2676,21,"Parker, Runte and Treutel",Conditioner,44,2640
2677,21,"Parker, Runte and Treutel",Gel,187,5610
2678,21,"Parker, Runte and Treutel",Mousse,605,21175
2679,21,Gleason Group,Gel,646,19380
2680,21,Gleason Group,Dry,439,17560
2681,21,Gleason Group,Shampoo,62,3100
2682,21,"Lynch, Feil and Bednar",Gel,230,6900
2683,21,"Lynch, Feil and Bednar",Shampoo,114,5700
2684,21,"Lynch, Feil and Bednar",Mousse,47,1645
2685,21,Johnston-Paucek,Mousse,161,5635
2686,21,Johnston-Paucek,Dry,447,17880
2687,21,Johnston-Paucek,Shampoo,300,15000
2688,21,Dach Group,Shampoo,95,4750
2689,21,Dach Group,Gel,250,7500
2690,21,Dach Group,Conditioner,61,3660
2691,21,Rutherford-Hammes,Dry,72,2880
2692,21,Rutherford-Hammes,Conditioner,31,1860
2693,21,Rutherford-Hammes,Shampoo,50,2500
2694,21,"Bogan, Upton and Schoen",Gel,720,21600
2695,21,"Bogan, Upton and Schoen",Conditioner,55,3300
2696,21,"Bogan, Upton and Schoen",Dry,478,19120
2697,21,"Gibson, Runolfsson and Gutmann",Gel,171,5130
2698,21,"Gibson, Runolfsson and Gutmann",Dry,487,19480
2699,21,"Gibson, Runolfsson and Gutmann",Conditioner,192,11520
2700,22,Jewess PLC,Mousse,138,4830
2701,22,Jewess PLC,Gel,185,5550
2702,22,Jewess PLC,Conditioner,215,12900
2703,22,Reynolds-Ortiz,Gel,204,6120
2704,22,Reynolds-Ortiz,Shampoo,22,1100
2705,22,Reynolds-Ortiz,Dry,38,1520
2706,22,"Franecki, Osinski and Ferry",Shampoo,72,3600
2707,22,"Franecki, Osinski and Ferry",Gel,687,20610
2708,22,"Franecki, Osinski and Ferry",Conditioner,220,13200
2709,22,Purdy-Tillman,Shampoo,46,2300
2710,22,Purdy-Tillman,Dry,72,2880
2711,22,Purdy-Tillman,Gel,36,1080
2712,22,Haag-Sanford,Shampoo,27,1350
2713,22,Haag-Sanford,Conditioner,22,1320
2714,22,Haag-Sanford,Dry,146,5840
2715,22,McDermott Ltd,Dry,80,3200
2716,22,McDermott Ltd,Conditioner,6,360
2717,22,McDermott Ltd,Shampoo,59,2950
2718,22,Howell-Champlin,Mousse,609,21315
2719,22,Howell-Champlin,Gel,185,5550
2720,22,Howell-Champlin,Conditioner,38,2280
2721,22,Schmitt-Legros,Dry,152,6080
2722,22,Schmitt-Legros,Gel,86,2580
2723,22,Schmitt-Legros,Mousse,39,1365
2724,22,"Zboncak, Labadie and West",Gel,35,1050
2725,22,"Zboncak, Labadie and West",Mousse,33,1155
2726,22,"Zboncak, Labadie and West",Shampoo,60,3000
