Index,Week,Customer,SalonType,Market,Product,Qty,Money
1638,25,Crist-Langosh,Suite,Small,Mousse,18,630
1639,25,Crist-Langosh,Suite,Small,Shampoo,56,2800
1640,25,Crist-Langosh,Suite,Small,Conditioner,26,1560
1641,25,"Grant, Schneider and Steuber",Importance,Major,Conditioner,46,2760
1642,25,"Grant, Schneider and Steuber",Importance,Major,Dry,510,20400
1643,25,"Grant, Schneider and Steuber",Importance,Major,Shampoo,310,15500
1644,25,"Brown, Bosco and Kshlerin",Retail,Mid,Gel,242,7260
1645,25,"Brown, Bosco and Kshlerin",Retail,Mid,Shampoo,18,900
1646,25,"Brown, Bosco and Kshlerin",Retail,Mid,Dry,51,2040
1647,25,Jenkins-Johnson,Scholar,Small,Dry,73,2920
1648,25,Jenkins-Johnson,Scholar,Small,Gel,134,4020
1649,25,Jenkins-Johnson,Scholar,Small,Conditioner,12,720
1650,25,"Effertz, West and Runte",Upscale,Major,Conditioner,198,11880
1651,25,"Effertz, West and Runte",Upscale,Major,Dry,504,20160
1652,25,"Effertz, West and Runte",Upscale,Major,Mousse,165,5775
1653,25,"Schuster, Senger and Boyle",Suite,Mid,Mousse,43,1505
1654,25,"Schuster, Senger and Boyle",Suite,Mid,Conditioner,66,3960
1655,25,"Schuster, Senger and Boyle",Suite,Mid,Shampoo,100,5000
1656,25,"Gusikowski, Aufderhar and Funk",Importance,Small,Conditioner,16,960
1657,25,"Gusikowski, Aufderhar and Funk",Importance,Small,Shampoo,47,2350
1658,25,"Gusikowski, Aufderhar and Funk",Importance,Small,Dry,79,3160
1659,25,Ortiz Ltd,Retail,Major,Shampoo,84,4200
1660,25,Ortiz Ltd,Retail,Major,Dry,120,4800
1661,25,Ortiz Ltd,Retail,Major,Mousse,604,21140
1662,25,Haley LLC,Scholar,Mid,Shampoo,30,1500
1663,25,Haley LLC,Scholar,Mid,Conditioner,16,960
1664,25,Haley LLC,Scholar,Mid,Dry,146,5840
1665,25,Heller-Runte,Upscale,Small,Conditioner,39,2340
1666,25,Heller-Runte,Upscale,Small,Mousse,25,875
1667,25,Heller-Runte,Upscale,Small,Shampoo,50,2500
1668,25,Rau-Hodkiewicz,Suite,Major,Gel,717,21510
1669,25,Rau-Hodkiewicz,Suite,Major,Mousse,176,6160
1670,25,Rau-Hodkiewicz,Suite,Major,Dry,132,5280
1671,25,Cremin PLC,Importance,Mid,Conditioner,14,840
1672,25,Cremin PLC,Importance,Mid,Gel,48,1440
1673,25,Cremin PLC,Importance,Mid,Shampoo,120,6000
1674,25,Torp PLC,Retail,Small,Conditioner,45,2700
1675,25,Torp PLC,Retail,Small,Shampoo,17,850
1676,25,Torp PLC,Retail,Small,Mousse,112,3920
1677,25,"Halvorson, Reynolds and Gislason",Scholar,Major,Shampoo,82,4100
1678,25,"Halvorson, Reynolds and Gislason",Scholar,Major,Conditioner,59,3540
1679,25,"Halvorson, Reynolds and Gislason",Scholar,Major,Gel,716,21480
1680,25,Pagac LLC,Upscale,Mid,Gel,71,2130
1681,25,Pagac LLC,Upscale,Mid,Conditioner,90,5400
1682,25,Pagac LLC,Upscale,Mid,Shampoo,106,5300
1683,25,"Gislason, Mayert and Conn",Suite,Small,Dry,23,920
1684,25,"Gislason, Mayert and Conn",Suite,Small,Shampoo,54,2700
1685,25,"Gislason, Mayert and Conn",Suite,Small,Gel,139,4170
1686,25,Kautzer-Pacocha,Importance,Major,Conditioner,68,4080
1687,25,Kautzer-Pacocha,Importance,Major,Shampoo,323,16150
1688,25,Kautzer-Pacocha,Importance,Major,Dry,474,18960
1689,25,Kreiger-Schimmel,Retail,Mid,Dry,44,1760
1690,25,Kreiger-Schimmel,Retail,Mid,Conditioner,51,3060
1691,25,Kreiger-Schimmel,Retail,Mid,Gel,237,7110
1692,25,Hamill-Lynch,Scholar,Small,Dry,86,3440
1693,25,Hamill-Lynch,Scholar,Small,Mousse,120,4200
1694,25,Hamill-Lynch,Scholar,Small,Conditioner,9,540
1695,25,"Maggio, Lebsack and Gottlieb",Upscale,Major,Shampoo,327,16350
1696,25,"Maggio, Lebsack and Gottlieb",Upscale,Major,Dry,484,19360
1697,25,"Maggio, Lebsack and Gottlieb",Upscale,Major,Gel,190,5700
1698,25,"Kuhlman, Predovic and Grady",Suite,Mid,Shampoo,111,5550
1699,25,"Kuhlman, Predovic and Grady",Suite,Mid,Mousse,54,1890
1700,25,"Kuhlman, Predovic and Grady",Suite,Mid,Conditioner,65,3900
1701,25,Wisoky LLC,Importance,Small,Dry,87,3480
1702,25,Wisoky LLC,Importance,Small,Shampoo,58,2900
1703,25,Wisoky LLC,Importance,Small,Conditioner,4,240
1704,25,"Lebsack, Zulauf and Ziemann",Retail,Major,Conditioner,223,13380
1705,25,"Lebsack, Zulauf and Ziemann",Retail,Major,Mousse,635,22225
1706,25,"Lebsack, Zulauf and Ziemann",Retail,Major,Dry,110,4400
1707,25,"Boehm, Monahan and Considine",Scholar,Mid,Gel,236,7080
1708,25,"Boehm, Monahan and Considine",Scholar,Mid,Shampoo,21,1050
1709,25,"Boehm, Monahan and Considine",Scholar,Mid,Mousse,237,8295
1710,25,"White, Quigley and O'Keefe",Upscale,Small,Gel,33,990
1711,25,"White, Quigley and O'Keefe",Upscale,Small,Shampoo,65,3250
1712,25,"White, Quigley and O'Keefe",Upscale,Small,Dry,73,2920
1713,25,Padberg-Rowe,Suite,Major,Dry,117,4680
1714,25,Padberg-Rowe,Suite,Major,Conditioner,219,13140
1715,25,Padberg-Rowe,Suite,Major,Gel,757,22710
1716,25,Towne-Brown,Importance,Mid,Shampoo,137,6850
1717,25,Towne-Brown,Importance,Mid,Gel,52,1560
1718,25,Towne-Brown,Importance,Mid,Dry,154,6160
1719,25,Anderson LLC,Retail,Small,Gel,108,3240
1720,25,Anderson LLC,Retail,Small,Dry,32,1280
1721,25,Anderson LLC,Retail,Small,Mousse,82,2870
1722,25,Zieme-Pfeffer,Scholar,Major,Shampoo,90,4500
1723,25,Zieme-Pfeffer,Scholar,Major,Conditioner,39,2340
1724,25,Zieme-Pfeffer,Scholar,Major,Mousse,618,21630
1725,25,Schowalter-Waelchi,Upscale,Mid,Mousse,46,1610
1726,25,Schowalter-Waelchi,Upscale,Mid,Gel,52,1560
1727,25,Schowalter-Waelchi,Upscale,Mid,Dry,180,7200
1728,25,"Zemlak, Thiel and Ankunding",Suite,Small,Conditioner,47,2820
1729,25,"Zemlak, Thiel and Ankunding",Suite,Small,Mousse,23,805
1730,25,"Zemlak, Thiel and Ankunding",Suite,Small,Shampoo,53,2650
1731,25,Kautzer-Prohaska,Importance,Major,Mousse,618,21630
1732,25,Kautzer-Prohaska,Importance,Major,Gel,196,5880
1733,25,Kautzer-Prohaska,Importance,Major,Dry,509,20360
1734,25,Greenfelder-Gerhold,Retail,Mid,Mousse,195,6825
1735,25,Greenfelder-Gerhold,Retail,Mid,Shampoo,23,1150
1736,25,Greenfelder-Gerhold,Retail,Mid,Dry,39,1560
1737,25,Keebler Group,Scholar,Small,Mousse,117,4095
1738,25,Keebler Group,Scholar,Small,Conditioner,9,540
1739,25,Keebler Group,Scholar,Small,Gel,122,3660
1740,25,Quitzon PLC,Upscale,Major,Dry,488,19520
1741,25,Quitzon PLC,Upscale,Major,Shampoo,294,14700
1742,25,Quitzon PLC,Upscale,Major,Conditioner,255,15300
1743,25,Ebert-Fay,Suite,Mid,Gel,236,7080
1744,25,Ebert-Fay,Suite,Mid,Conditioner,67,4020
1745,25,Ebert-Fay,Suite,Mid,Shampoo,111,5550
1746,25,"Yundt, Dooley and Green",Importance,Small,Mousse,92,3220
1747,25,"Yundt, Dooley and Green",Importance,Small,Dry,87,3480
1748,25,"Yundt, Dooley and Green",Importance,Small,Gel,38,1140
1749,25,"Schmidt, Jacobs and Berge",Retail,Major,Conditioner,206,12360
1750,25,"Schmidt, Jacobs and Berge",Retail,Major,Gel,732,21960
1751,25,"Schmidt, Jacobs and Berge",Retail,Major,Shampoo,75,3750
1752,25,Oberbrunner PLC,Scholar,Mid,Gel,232,6960
1753,25,Oberbrunner PLC,Scholar,Mid,Dry,168,6720
1754,25,Oberbrunner PLC,Scholar,Mid,Mousse,219,7665
